sim_index,mut_rate,sel_coeff,sampling_start,num_samples,num_muts,total_branch_length,sackin_index,norm_sackin,pi,seg_sites,tajimas_d,num_singletons,external_clock_rate,internal_clock_rate,external_muts,internal_muts,external_length,internal_length,exp_fit_var,obsv_fit_var
9,0.0001,-0.16,0,200,2143,4511.3,899,-0.575808724824596,0.0009187708876109119,0.07166265382557517,-2.9857889777942748,1994.0,0.6937354207226605,0.5501944838253249,1994,149,3656.4999999999986,854.7999999999997,0.001665097395293282,0.016858762050029914
10,0.0001,-0.16,0,200,1934,3936.1,1083,-0.4889887085484288,0.0008802657616601181,0.06464018191546281,-2.969979995295554,1755.0,0.788870612312205,0.7189893139787341,1756,178,3250.6000000000004,685.5000000000001,0.001665097395293282,0.013459907147403858
11,0.0001,-0.16,0,200,1887,3948.9,972,-0.5413638270628558,0.00085068534217371,0.06310192616372391,-2.972401428026727,1697.0,1.1311382810982422,0.3883435087826234,1697,190,3100.7999999999997,848.0999999999999,0.001665097395293282,0.031082765132569207
12,0.0001,-0.16,0,200,1917,4190.8,859,-0.5946826414063715,0.0008796641715802377,0.064071696094168,-2.967804639851608,1741.0,0.6839232701127018,0.673355870770538,1742,175,3373.3000000000015,817.5000000000002,0.001665097395293282,0.03304278135999461
13,0.0001,-0.16,0,200,2046,4267.3,866,-0.5913797060045608,0.0009232727306947031,0.06841894060995185,-2.9727123481350213,1835.0,0.7035118726740645,0.5950122594383407,1835,211,3383.2999999999984,884.0000000000001,0.001665097395293282,0.03674280060331445
14,0.0001,-0.16,0,200,2080,4269.6,785,-0.6295993870826562,0.0008370487402233458,0.06955591225254147,-3.000510577494962,1909.0,0.73577477822415,0.6682549553725289,1909,171,3466.1000000000004,803.4999999999997,0.001665097395293282,0.023791703796433313
15,0.0001,-0.16,0,200,2019,4122.2,881,-0.5843019872863949,0.0009139732907448231,0.06751605136436598,-2.9718129712705625,1833.0,0.8220256882327689,0.7285781285040277,1833,186,3426.8000000000006,695.3999999999996,0.001665097395293282,0.042230746247360604
16,0.0001,-0.16,0,200,2052,4701.3,973,-0.5408919791483113,0.0008749959669939035,0.06861958266452649,-2.98682042094112,1859.0,0.660421913405463,0.3640483264170759,1859,193,3673.899999999998,1027.3999999999996,0.001665097395293282,0.02649043524616781
17,0.0001,-0.16,0,200,2169,4652.9,1030,-0.5139966480192812,0.0009073894082504882,0.07253210272873194,-2.991755984157859,1937.0,0.6181317021282478,0.5635270820276268,1937,232,3836.7999999999984,816.0999999999997,0.001665097395293282,0.02312563650069444
18,0.0001,-0.16,0,200,2272,5254.8,818,-0.6140284059026914,0.0009244053332473303,0.07597645799892991,-2.998552184157968,2130.0,0.7090542719453619,0.8548321738220032,2130,142,4441.2999999999965,813.5000000000002,0.001665097395293282,0.02197748430149539
19,0.0001,-0.16,0,200,2066,4007.8,1161,-0.4521845712139666,0.0008709511979372796,0.06905430711610487,-2.989495389592185,1886.0,0.793944661244205,0.6088036306757997,1887,179,3305.6000000000026,702.1999999999999,0.001665097395293282,0.018002187037338854
20,0.0001,-0.16,0,200,2041,4560.4,884,-0.5828864435427618,0.0010134893972269443,0.06825173889780631,-2.947005432973514,1824.0,0.6908495564747019,0.5131897810709768,1824,217,3660.8999999999996,899.5,0.001665097395293282,0.02969777936777444
21,0.0001,-0.16,0,200,2165,4693.4,974,-0.540420131233767,0.0009226610580995189,0.07239834135901552,-2.987305707501598,1990.0,0.6573736173508534,0.7035063655247155,1990,175,3862.2999999999997,831.1,0.001665097395293282,0.027570380517756114
22,0.0001,-0.16,0,200,2145,4764.0,827,-0.6097817746717918,0.0009838820910330484,0.07172953451043339,-2.9688078075384876,1947.0,0.655019377468553,0.6139224590655535,1947,198,3825.9000000000015,938.0999999999998,0.001665097395293282,0.02928924360959492
23,0.0001,-0.16,0,200,2038,4467.4,760,-0.6413955849462658,0.0008419706881115284,0.068151417870519,-2.994301987547964,1879.0,0.7406435367644845,0.44590045489550617,1879,159,3564.299999999998,903.1000000000006,0.001665097395293282,0.028261688711346232
24,0.0001,-0.16,0,200,1992,3867.1,891,-0.579583508140951,0.0008807984545520818,0.0666131621187801,-2.9776850475307226,1784.0,0.8035903868129871,0.7259141776351113,1784,208,3189.7999999999984,677.3,0.001665097395293282,0.023670876433014017
25,0.0001,-0.16,0,200,1951,4116.3,675,-0.6815026576825387,0.0008914271061030402,0.06524210807918673,-2.969183683478615,1744.0,0.922303510381291,0.639473396478866,1744,207,3247.3999999999987,868.8999999999999,0.001665097395293282,0.04411783273832179
26,0.0001,-0.16,0,200,2229,4495.9,821,-0.6126128621590582,0.0009264907334963015,0.07453852327447832,-2.9934531239394016,2048.0,0.6906817631749954,0.5951024408909164,2048,181,3759.5000000000014,736.4000000000002,0.001665097395293282,0.016067984837778375
27,0.0001,-0.16,0,200,1903,3776.0,882,-0.5838301393718506,0.0008963020022531346,0.06363697164258962,-2.9610212638722624,1679.0,0.7407857450737106,0.6191031192383171,1679,224,2854.4999999999995,921.5000000000001,0.001665097395293282,0.04125575124030454
28,0.0001,-0.16,0,200,2232,4975.3,972,-0.5413638270628558,0.0011344022816060287,0.07463884430176565,-2.9409495680687914,2028.0,0.5824907481882081,0.5499319718182814,2028,204,4118.999999999997,856.3,0.001665097395293282,0.02541039547861164
29,0.0001,-0.16,0,200,1952,3486.3,1125,-0.4691710961375645,0.0008122810413759751,0.06527554842161584,-2.9923082688183578,1730.0,0.8571463825538501,1.1441340509384164,1730,222,2745.600000000001,740.7000000000002,0.001665097395293282,0.02695731293484357
30,0.0001,-0.16,0,200,2157,4830.1,743,-0.6494169994935204,0.0008747422236920602,0.07213081861958266,-2.9989840868634396,1986.0,0.6141950545282656,0.613351270345278,1986,171,4127.799999999998,702.3,0.001665097395293282,0.01767182549427064
31,0.0001,-0.16,0,200,2378,5178.1,794,-0.6253527558517566,0.0010476523199196028,0.07952113429641519,-2.979712598381264,2191.0,0.794151355756566,0.46476351165972646,2191,187,4380.199999999999,797.9,0.001665097395293282,0.029335730979675317
32,0.0001,-0.16,0,200,2278,4823.5,1111,-0.47577696694118593,0.0010689617160172648,0.07614365971107544,-2.963066015957323,2084.0,0.6331345734801521,0.6566689870674015,2085,193,4006.199999999997,817.2999999999998,0.001665097395293282,0.030687561326358137
33,0.0001,-0.16,0,200,2270,4953.7,814,-0.6159157975608689,0.0009565114228177132,0.07590957731407169,-2.9903219086971746,2093.0,0.6385036719222321,0.6235258735781795,2093,177,4112.2,841.5000000000001,0.001665097395293282,0.024166781556197888
34,0.0001,-0.16,0,200,2064,4122.2,972,-0.5413638270628558,0.0008605359596269481,0.06868646334938469,-2.991054234305183,1877.0,0.700294697349233,0.8028879476466926,1877,187,3402.6,719.6000000000005,0.001665097395293282,0.02065453012820659
35,0.0001,-0.16,0,200,2189,4414.3,962,-0.5460823062082996,0.0010890662515359428,0.07316746923488497,-2.9467822127113696,1988.0,0.6992205848037049,0.6411180470607586,1989,200,3623.7999999999993,790.4999999999993,0.001665097395293282,0.017732884008935374
36,0.0001,-0.16,0,200,2143,4666.4,765,-0.6390363453735439,0.0009240574864692976,0.07166265382557517,-2.984390026743004,1980.0,0.6291457500431956,0.30493060076079326,1980,163,3772.099999999999,894.3000000000003,0.001665097395293282,0.017263968328848984
37,0.0001,-0.16,0,200,2104,3937.9,612,-0.7112290762988351,0.0008931747420892875,0.07035848047084002,-2.988062390868356,1894.0,0.8705547375592123,0.7805150496118297,1894,210,3018.1000000000013,919.8,0.001665097395293282,0.035326422107062744
38,0.0001,-0.16,0,200,2234,4480.3,877,-0.5861893789445726,0.0010769235422699818,0.07470572498662387,-2.9558048927884126,2047.0,0.6813326184783525,0.5731493612289901,2047,187,3663.0000000000014,817.3000000000003,0.001665097395293282,0.03580185812522449
39,0.0001,-0.16,0,200,1896,3945.2,875,-0.5871330747736613,0.000809054636478293,0.06336944890315677,-2.9859655728833743,1676.0,0.7074413083766199,0.5468144515088178,1677,219,3010.5999999999985,934.6,0.001665097395293282,0.033976967327653984
40,0.0001,-0.16,0,200,2067,3847.9,1111,-0.47577696694118593,0.0008767116750150183,0.06912118780096309,-2.98815296265677,1901.0,0.7153226437829369,1.094742102766651,1901,166,3229.1,618.7999999999997,0.001665097395293282,0.03866660428664685
41,0.0001,-0.16,0,200,2229,4457.6,1162,-0.4517127232994222,0.001134803901799031,0.07447164258962012,-2.940186537412974,2029.0,0.6838573782144537,1.1229481279879419,2031,198,3701.299999999998,756.3000000000001,0.001665097395293282,0.039314247820367514
42,0.0001,-0.16,0,200,2195,4558.9,844,-0.6017603601245373,0.000939796292860805,0.07340155163188872,-2.986268490974915,2000.0,0.7207548330271326,0.8787592632400876,2000,195,3938.700000000001,620.2000000000002,0.001665097395293282,0.03773407853587667
43,0.0001,-0.16,0,200,1964,3935.3,871,-0.5890204664318388,0.0009402550473071911,0.06567683253076512,-2.956848875179935,1758.0,0.7229812851916361,1.2362367699820243,1758,206,3175.5999999999995,759.6999999999996,0.001665097395293282,0.047171329846657124
44,0.0001,-0.16,0,200,1998,4000.3,952,-0.5508007853537434,0.000936784981622967,0.06681380417335474,-2.9625705699636398,1792.0,0.8362967007300626,0.5825156482963275,1792,206,3228.9999999999986,771.3000000000001,0.001665097395293282,0.02991353188774161
45,0.0001,-0.16,0,200,2234,4623.8,690,-0.6744249389643729,0.0009336778864897337,0.07470572498662387,-2.9921699751448276,2062.0,0.7961047139088846,0.48386929155064445,2062,172,3814.6,809.1999999999997,0.001665097395293282,0.03238489267189761
46,0.0001,-0.16,0,200,2003,4027.7,946,-0.5536318728410098,0.000896770839214835,0.06698100588550027,-2.974578219126655,1824.0,0.7758364466304616,0.9364391003407141,1824,179,3321.0,706.7,0.001665097395293282,0.027134477145629866
47,0.0001,-0.16,0,200,2176,4375.2,1091,-0.4852139252320737,0.0009898627030282862,0.07276618512573568,-2.9710455949659598,1955.0,0.7052647472344905,1.0582050834123502,1955,221,3601.4999999999995,773.7000000000004,0.001665097395293282,0.021932032797261646
48,0.0001,-0.16,0,200,2098,4182.6,755,-0.6437548245189877,0.0008728887212951075,0.07015783841626538,-2.9928383023494995,1938.0,0.7869267961217499,0.8027493600411727,1938,160,3487.1000000000013,695.4999999999999,0.001665097395293282,0.012840382578389136
49,0.0001,-0.16,0,200,2061,4750.0,1002,-0.5272083896265242,0.0009609981421285494,0.06892054574638844,-2.9642439668950615,1883.0,0.618309257796361,0.48315266153159736,1883,178,3791.599999999999,958.4000000000002,0.001665097395293282,0.03770840121664539
50,0.0001,-0.16,0,200,2033,4224.0,1101,-0.4804954460866298,0.0009846668468076435,0.06798421615837347,-2.953910184558924,1841.0,0.8207368266663343,1.017473380658916,1841,192,3411.400000000001,812.6000000000001,0.001665097395293282,0.026836606234845767
51,0.0001,-0.16,0,200,2033,4254.8,774,-0.6347897141426444,0.0009059408868849667,0.06798421615837347,-2.975867463377541,1856.0,0.772288802188965,0.9558074556599678,1856,177,3551.500000000001,703.3000000000001,0.001665097395293282,0.033320687414043065
52,0.0001,-0.16,0,200,1882,4203.2,842,-0.6027040559536261,0.0008637774882975856,0.06290128410914927,-2.967617266734051,1684.0,0.7645469759971597,0.6347537030874387,1685,197,3408.9999999999977,794.2000000000002,0.001665097395293282,0.0371109450507995
53,0.0001,-0.16,0,200,2223,4519.3,961,-0.546554154122844,0.0010295726895580475,0.07433788121990369,-2.9665020719556803,2002.0,0.6682022404146954,0.41867377974668374,2002,221,3711.7,807.6000000000001,0.001665097395293282,0.039496748001852655
54,0.0001,-0.16,0,200,2083,4194.6,760,-0.6413955849462658,0.0008585799516577274,0.06965623327982878,-2.9949873916095093,1884.0,0.777242012071451,0.5695911768716486,1884,199,3362.1000000000013,832.4999999999997,0.001665097395293282,0.03212272417949508
55,0.0001,-0.16,0,200,2174,4776.2,799,-0.6229935162790348,0.0009368740438415013,0.07269930444087748,-2.9846249421379154,1995.0,0.7008369711167979,0.6356718431582228,1995,179,3836.7,939.5,0.001665097395293282,0.019004876843802348
56,0.0001,-0.16,0,200,1884,4357.9,1013,-0.5220180625665358,0.0009265041768500355,0.06296816479400749,-2.9490162683898897,1675.0,0.6417488277759656,0.46714721019052213,1676,208,3438.4999999999995,919.4000000000001,0.001665097395293282,0.059799095397350704
57,0.0001,-0.16,0,200,2015,4006.4,1000,-0.5281520854556129,0.0008251849805474923,0.06738228999464954,-2.996274467047509,1856.0,0.7236758800158954,0.5586221109948984,1856,159,3316.0999999999985,690.3000000000002,0.001665097395293282,0.028228700413606915
58,0.0001,-0.16,0,200,2024,4075.7,813,-0.6163876454754132,0.000978492986602389,0.0676832530765115,-2.9543888939260334,1783.0,0.924448971590927,0.8875662421585615,1783,241,2937.2999999999984,1138.3999999999999,0.001665097395293282,0.03349472138451525
59,0.0001,-0.16,0,200,1959,3871.7,838,-0.6045914476118036,0.0009080817409681136,0.06550963081861959,-2.9654499820549245,1771.0,1.0238079669637998,0.4154658055963496,1771,188,2895.9999999999986,975.6999999999999,0.001665097395293282,0.040822820899046965
60,0.0001,-0.16,0,200,2254,4565.6,919,-0.5663717665337082,0.0009053829877047428,0.075374531835206,-3.0014473198416924,2087.0,0.6874293191200795,0.9323593183805996,2087,167,3763.6999999999985,801.9000000000001,0.001665097395293282,0.042302075849988234
61,0.0001,-0.16,0,200,2121,4558.0,864,-0.5923234018336495,0.0008693968101610535,0.0707932049224184,-2.9959500133298933,1927.0,0.7403601754718702,0.7700415666551086,1927,194,3664.4000000000005,893.6000000000001,0.001665097395293282,0.023489701840278793
62,0.0001,-0.16,0,200,2054,4358.3,1198,-0.43472619837582427,0.0009893081646864962,0.06855270197966827,-2.954959246903809,1833.0,0.6576156683081891,0.8135408908766522,1833,221,3581.899999999999,776.4000000000004,0.001665097395293282,0.01660474373883393
63,0.0001,-0.16,0,200,2066,4357.7,963,-0.5456104582937552,0.0008708974245223218,0.06908774745853398,-2.989629128737381,1923.0,0.7849062575582794,0.8747766874678994,1923,143,3620.699999999997,737.0000000000002,0.001665097395293282,0.036572383722606745
64,0.0001,-0.16,0,200,2054,4214.4,682,-0.678199722280728,0.0008663014779623383,0.06868646334938469,-2.989462590486332,1881.0,0.7772621376708316,0.47971172467822254,1881,173,3347.300000000001,867.0999999999998,0.001665097395293282,0.027303201474366063
65,0.0001,-0.16,0,200,2165,4539.4,816,-0.6149721017317802,0.0009843475671563076,0.07239834135901552,-2.971147614927275,1969.0,0.6648065146145021,0.637622166245053,1969,196,3799.000000000001,740.3999999999999,0.001665097395293282,0.02439193546702476
66,0.0001,-0.16,0,200,1931,4116.1,948,-0.5526881770119211,0.0008524111327101246,0.06443953986088817,-2.977349326501223,1715.0,0.6368430945057807,1.0636019017659817,1717,214,3270.2000000000003,845.9000000000004,0.001665097395293282,0.027058337665493978
67,0.0001,-0.16,0,200,1997,3717.8,882,-0.5838301393718506,0.0008143042661139001,0.06678036383092563,-2.997209256415917,1832.0,0.9008815621712424,0.8928759449994879,1832,165,3105.4999999999986,612.3000000000001,0.001665097395293282,0.03126468948797596
68,0.0001,-0.16,0,200,2081,4631.4,848,-0.5998729684663597,0.0008329081872713208,0.06958935259497057,-3.0017516745366697,1921.0,0.6595683848016882,0.7134178257396585,1921,160,3802.1999999999994,829.2,0.001665097395293282,0.026461768898931298
69,0.0001,-0.16,0,200,2163,4510.3,1034,-0.5121092563611037,0.0009228173370867523,0.07229802033172819,-2.9869205570451216,1996.0,0.6766240593254318,0.491868615913172,1996,167,3747.300000000001,763.0,0.001665097395293282,0.027387587629653477
70,0.0001,-0.16,0,200,1994,4223.6,790,-0.6272401475099342,0.0008336290871156435,0.0666800428036383,-2.991356019012993,1825.0,0.7507954819852031,0.5703527745512865,1825,169,3426.799999999999,796.8000000000004,0.001665097395293282,0.030558320256873432
71,0.0001,-0.16,0,200,2224,4723.9,870,-0.5894923143463833,0.0009691431340759848,0.0743713215623328,-2.982032730579026,2032.0,0.7270846409027993,0.6138588607941753,2032,192,3840.699999999999,883.2000000000002,0.001665097395293282,0.017666644854745586
72,0.0001,-0.16,0,200,2195,4409.0,832,-0.60742253509907,0.0009933848617082587,0.07340155163188872,-2.972423010298763,1973.0,0.8119997117879727,0.6179680897215745,1973,222,3467.6000000000017,941.4000000000002,0.001665097395293282,0.02539059465471302
73,0.0001,-0.16,0,200,2234,5197.3,806,-0.619690580877224,0.0009712318951633854,0.07470572498662387,-2.982636320453575,2044.0,0.5701851146361835,0.4720750025722755,2044,190,4335.799999999999,861.5,0.001665097395293282,0.026242898984079673
74,0.0001,-0.16,0,200,2181,4057.7,789,-0.6277119954244785,0.0009232088747644407,0.07293338683788123,-2.988982818016186,1996.0,0.7718372981830729,0.7834721939119959,1996,185,3295.6000000000026,762.0999999999996,0.001665097395293282,0.02553131659539333
75,0.0001,-0.16,0,200,1997,3832.6,1393,-0.3427158550396688,0.0008631977436675359,0.06671348314606741,-2.98307464387174,1814.0,0.8836529426641107,0.6461727653513438,1814,183,3226.0,606.5999999999998,0.001665097395293282,0.02459178297766145
76,0.0001,-0.16,0,200,2104,4492.1,976,-0.5394764354046782,0.0011010308363648435,0.07035848047084002,-2.93204174763442,1878.0,0.6274353341579932,0.8246368398083407,1878,226,3609.4999999999995,882.5999999999999,0.001665097395293282,0.030239979176005478
77,0.0001,-0.16,0,200,2093,4083.7,829,-0.6088380788427031,0.0008481143007708689,0.06995719636169075,-2.9988581704906996,1921.0,0.7290419284505459,0.46141434780476986,1922,171,3293.0999999999995,790.5999999999998,0.001665097395293282,0.024619209770614933
78,0.0001,-0.16,0,200,2333,4900.5,754,-0.6442266724335322,0.0009749893125338174,0.0780163188871054,-2.992447044625776,2171.0,0.6753877382264208,0.5912638315147448,2171,162,4079.7,820.7999999999997,0.001665097395293282,0.0231386439042187
79,0.0001,-0.16,0,200,2095,4510.2,875,-0.5871330747736613,0.0008169710914121412,0.07005751738897806,-3.0076263913660353,1944.0,0.6853890567587843,0.7128232481164095,1944,151,3693.3999999999996,816.8000000000004,0.001665097395293282,0.02604036897441618
80,0.0001,-0.16,0,200,2062,4614.4,985,-0.5352298041737787,0.0009494234145581083,0.06892054574638844,-2.9674284874435575,1908.0,0.7119862689490861,0.9898566534868263,1909,153,3824.5000000000005,789.9000000000002,0.001665097395293282,0.021307882350115354
81,0.0001,-0.16,0,200,2201,4725.8,904,-0.5734494852518741,0.0009005887516770921,0.07360219368646335,-2.9970498095202536,2030.0,0.6491129327244259,0.6412782300821643,2030,171,3890.2,835.5999999999998,0.001665097395293282,0.03169033224473108
